KO_ID,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
GO:0006304,DNA modification,0.341003698,1.209418787,0.158218126,0.384675913,1,30/101,21.93%,MBD2;ZMPSTE24;ASCC3;SPOCD1;NEIL3;EXOSC6;HEMK1;EZH2;EHMT2-6;TERF2IP;MIS18A;TREX1;GSK3A;PARP1;H2AZ1;ALKBH2;EXOSC5;PRMT5;RLF;MUTYH;METTL4;HELLS;ACD;DNMT3B;TET1;NEIL2;ALKBH1;TRIM28;ATRX;APOBEC3B
GO:0010874,regulation of cholesterol efflux,0.441296506,1.209365056,0.210526316,0.384539082,1,2月25日,0.85%,ABCA1;NFKBIA
GO:0005158,insulin receptor binding,-0.450804162,-1.209363485,0.226666667,0.379156377,1,4月18日,3.54%,IGF1R;IRS1;IRS2;PTPN1
GO:0070076,histone lysine demethylation,0.432297034,1.209348617,0.214983713,0.384338719,1,1月26日,0.01%,UBE2B
GO:0090066,regulation of anatomical structure size,-0.272319518,-1.209162619,0.084821429,0.379146929,1,76/413,11.92%,HRH1;MYADM;LMOD1;ADM;GCLM;CTTN-2;CTTN;ICAM1;CDC42EP2;SLC12A8;SSH3;EXT2;SPTAN1;ARHGAP28;IST1;EFNA5;SRF;P2RX7;DPYSL2;BBS2;DRD1;PLEKHG2;SLC12A7;MEGF8;CLCN6;ADRA1B;BDNF;BDKRB2;SEMA3B;KANK1;MAP2;CARMIL1;SOD3;RUFY3;MTOR;SSH2;PEX11B;SEMA6A;SEMA4F;ARPC4-TTLL3;SEMA4G;SEMA4C;MYO1C;IL7R;EDNRB;BIN1;OXTR;CDC42EP3;SLC12A7-2;WASHC1;CDC42EP5-2;CDC42EP5-4;CDC42EP5-3;CDC42EP5;PLXNA3;KIAA0319;GSN;WDR1;RGS2;TTLL3;FGF13;SLC12A4;WHAMM;TRPV4;ASXL1;GNB3;ARPIN-AP3S2;ANAPC2;SPART;ECE1;GBA2;SOD2;GRB2;CYFIP1-2;TSC1;ARPC5
GO:0001818,negative regulation of cytokine production,-0.284521803,-1.209155775,0.097014925,0.37882844,1,41/226,10.31%,HMOX1;VSIR;TRIB2;RGCC;UBE2L6;THBS1;GBP1;ILRUN;TNFRSF21;TGFB2;TRIM25;ZFP36;IL6R;ARRB1;SYT11;FBLN1;BCL3;NLRC3;HGF;GBA1;IFIH1;SERPINB1;IRAK3;NLRX1;UBA7;PCBP2;GAS6;LAG3;HDAC7;NPLOC4;ANGPT1;IL12A;DLL1;DLL1-2;HFE;LRRC32;BCL6;HLA-F-4;CPTP;HLA-F-5;MAVS
GO:0030336,negative regulation of cell migration,-0.291938128,-1.209060818,0.102836879,0.378640675,1,38/211,10.21%,CCL2;COL3A1-2;IGFBP5;RGCC;IGFBP3;THBS1;CERS2;JAG1;DUSP1;PODN;TPM1;SRF;CNN2;DAG1;MITF;NDRG4;DCN;RNF41;SULF1;KANK1;NF2;ACVRL1;RECK;RIPOR2;PTPRM;DLG5;PPARG;PBLD;IFITM1;NF1;ADAMTS9;S1PR2;MCC;NISCH;CCN3;MMRN2;THY1;PTPRG
GO:0005911,cell-cell junction,-0.275959344,-1.209005581,0.07860262,0.378393747,1,79/406,10.62%,HEG1;SYNPO;SLC2A1;MYADM;PLPP3;ACTN1;SHROOM2;JAG1;PARD3B;OBSL1;CYTH3;NDRG1;FGFR4;FLRT3;AJUBA;TEK;VCL;CLDN11;TMEM65;EFNA5;CNN2;EFNB2;LIMS2;CDHR3;CDH11;VEGFA;PLCG1;TMEM47;AKR1B1;FAT1;DAG1;WTIP;FZD4;ACTG1-2;ACTG1;TRPC6;SCN4B;PTK7;PKP4;PVR;NF2;SHROOM1;PPL;SV2A;CTNND1;PTPRM;DLG5;AHNAK;WTIP-2;FLNA;KAZN;PRKD1;STX3;TBCD-2;KCNJ2;YBX3;CALB2-2;CALB2;OXTR;AQP7;DLL1;DLL1-2;AQP3;MYH9;PIP5K1C;UBN1;SCRIB-2;TLN1;WDR1;TNKS1BP1;STXBP6;CCN3;USP53;CGNL1;FGF13;VAMP5;CSK;TRPV4;TENM2
GO:0009988,cell-cell recognition,0.372770259,1.20877574,0.181679389,0.385279436,1,12/54,13.99%,MSN;CCT3;SPA17;GLIPR1L2;CCT5;CCT8;LGALS3;CCT8-2;B4GALT1;TCP1;LOC112694756;CCT4
GO:0000387,spliceosomal snRNP assembly,0.379656641,1.208662882,0.185365854,0.385275922,1,17/49,21.50%,SART1;SNRPF;SNRPC;GEMIN7;SNRPD2;PRMT5;SMN1-3;DDX20;SMN1-2;CLNS1A;PRPF31;PRPF31-7;PRPF31-4;PRPF31-6;PRPF31-10;STRAP;SRSF10
GO:0008146,sulfotransferase activity,-0.404418914,-1.208285213,0.219251337,0.379252347,1,12月31日,13.88%,HS6ST1;CHST15;TPST1;GAL3ST4;NDST3;CHST14;HS3ST3B1;NDST1;SULT1A3;CHST6;SULT4A1;CHST1
GO:0035735,intraciliary transport involved in cilium assembly,0.399740978,1.208188461,0.196261682,0.385989823,1,13/36,25.21%,PCM1;IFT172;TRIP11;SSX2IP;IFT88;IFT20;IFT56;KIF3B;KIFAP3;DYNC2I2;IFT25;TRAF3IP1;WDR35
GO:0099634,postsynaptic specialization membrane,0.348836353,1.208100974,0.169207317,0.385927953,1,21/79,14.12%,SLITRK1;LRFN1;LRFN1-2;DCC;KPNA2;CDH2;SLC30A1;CHRNB1;GPHN;LRRC4;LIN7A;PRRT1-8;PRRT1-6;PRRT1-5;PRRT1;PRRT1-7;PRRT1-2;PRRT1-4;PRRT1-3;LIN7C;SIGMAR1
GO:1901661,quinone metabolic process,-0.384307207,-1.207854359,0.192708333,0.379644459,1,4/33,3.19%,AKR1C1;AIFM2;AKR1C3;AKR1B1
GO:1904424,regulation of GTP binding,-0.477158139,-1.207615396,0.229765013,0.379658777,1,6月15日,17.38%,PBXIP1;ARHGAP28;RIPOR2;RAP1GAP;C9orf72;EPHA4
GO:0010970,transport along microtubule,0.324504154,1.207614041,0.123563218,0.386746781,1,50/147,25.28%,AP3M2;KIF4A;MAP1B;PCM1;LRPPRC;UBB;SPG11;APBA1;IFT172;AP3B1;TRIP11;PAFAH1B1;SSX2IP;RHOT1;PURA;BLOC1S1;IFT88;KIF1B;BLOC1S2;KIF5B;RAB1A;IFT20;HNRNPU;BICD1;HTT;IFT56;KIF3B;AGTPBP1;FEZ1;KIFAP3;BLOC1S5;LCA5;BLOC1S3;DYNC2I2;ARHGAP21;MAPK8IP3;KIF13A;DYNC1I1;MAP1S;IFT25;SSNA1;AP3S1;OPA1;AP3M1;TRAF3IP1;ARMCX3;RAB21;UXT;WDR35;AP3S2
GO:0007599,hemostasis,0.310074957,1.207525214,0.110810811,0.38670193,1,29/205,8.46%,PLAU;FN1;SERPINE1;PLAUR;ITGA2;LMAN1;PABPC4;UBASH3B;AXL;ITPK1;ITPK1-2;PLAT;SERPINB2;C1QBP;PLA2G4A;AP3B1;THBD;LNPK;GATA2;HPS5;VAV2;F2RL1;F8;GNA15;TFPI;SH2B3;VKORC1;RAD51B;GNAI3
GO:0006884,cell volume homeostasis,-0.41234644,-1.207051733,0.222222222,0.380233747,1,8月26日,10.64%,SLC12A8;P2RX7;SLC12A7;CLCN6;SLC12A7-2;SLC12A4;TRPV4;GNB3
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,0.353475845,1.206572742,0.192307692,0.38838533,1,19/73,11.12%,CDC25A;PLK1;NR2F2;CCNB2;CDKN2D;CCND1;GTPBP4;CCNB1;SERTAD1;CCNA2;CDK5RAP3;APC;IPO5;CCNG1;EGFR;MNAT1;ADAM17;PKMYT1;CCNF
GO:0048710,regulation of astrocyte differentiation,-0.47207055,-1.206522041,0.242206235,0.380749505,1,4月15日,8.06%,LDLR;BMP2;BIN1;LIF
GO:0035633,maintenance of blood-brain barrier,0.446506518,1.206363065,0.22705314,0.388580725,1,5月22日,15.81%,MFSD2A;TJP2;TJP1;LAMA2;OCLN
GO:0003012,muscle system process,-0.282769779,-1.206288468,0.109090909,0.380776883,1,64/287,15.06%,CCN2;IGFBP5;LMOD1;CTTN-2;CTTN;TNFRSF1A;KCNE4;ACTG2;GSTM2;LMCD1;HDAC4;MYLK;ARHGEF11;G6PD;NEDD4L;SMAD3;TPM1;P2RX4;SRF;BBS2;MYL3;ADRA1B;SCN4B;BDKRB2;SULF1;KCNH2;MTOR;EDNRB;SRI;KCNJ2;BIN1;OXTR;TACR1;KCNE5;CACNB2;CHRNB1-2;EHD3;CRYAB;GSN;TLN1;TMEM38A;RGS2;FGF13;ANXA6;CACNA1C;TAFAZZIN;MYL5;SULF2;FKBP1B;ATP1A1;SPX;GAA-2;PRKCA;GRK2;PPP1R12B;IL15;HTR1D;ATP2A2;GAA;PTAFR;SCN7A;CAMK2G;PDE4D;CTDP1
GO:0043086,negative regulation of catalytic activity,0.286545555,1.205944538,0.059925094,0.389207535,1,117/446,17.14%,PDCD4;SERPINE1;SMAD7;PLAUR;ABCE1;SPRY2;GABBR2;KNL1;ERRFI1;RCC2-2;RCC2;DUSP10;PIK3IP1;PLK1;ANGPTL4;NR2F2;CDKN2D;UBASH3B;RDX;SPRY4;PAM16-2;CEP192;MAD2L1;COX11;ATP2B4;SERPINB6;SPOCD1;SH3BP5L;TRIB3;SERPINB2;WWTR1;ITGB1BP1;CIDEB-2;MCM2;NPM1;FABP4;BBS4;ELFN1;TIMP1;OXA1L;CIDEB;ELFN2;SERPINB8;CDK5RAP3;VCPKMT;PIH1D1;GALNT18;AQP1;URI1;HDAC9;APC;IPO5;ANXA1;USP47;PPP4R4-2;PPP4R4;PKIA;RASA4B;MNAT1;PICALM;MACROH2A1;PKIB;PXK;MKKS;SH2B3;LGALS3;GNAI3;MPHOSPH10;MAP2K5;TARBP2;LRCH1;BCL2L12;RAG1;BIRC5;HYAL2;RRP1B;FBXO5;PDE6D;PKMYT1;KLF4;GSK3A;PPP1R15A;SFI1;PAM16;GAPDH;RNF34;NUP62;RPL5;HNRNPU;DNAJB6;BICD1;RPL23;CAND1;SOCS5;ARFGEF3;CBLB;CEP85;HNRNPR-2;MDM2;MCRS1;PRKAR2B;CAAP1;RPS7;LEPR;IPO7;WNK1;PCIF1;AIDA;CYP27B1;TTC8;HSPB1;PIK3CB;HEXIM1;RASA4;NGFR;IFI16;ARFGEF1
GO:0009199,ribonucleoside triphosphate metabolic process,0.350779433,1.205854609,0.174652241,0.389149512,1,24/74,24.55%,NME1;ITPA;EFL1;RAB23;ATP5F1B;ATP5MC1;NUDT2;GNAI3;PARP1;NME7;ATP5PD;LOC112694756;ATP5F1D;TGFB1;RHOA;SLC25A12;DMAC2L;CTPS2;SLC25A13;ATPSCKMT;OPA1;ATP5PB;ATP5PO;MFN1
GO:0048545,response to steroid hormone,-0.286937471,-1.205686851,0.11023622,0.38146969,1,24/235,5.11%,LBH;CCN2;TCF21;DAB2;ADM;ICAM1;MGARP;KANK2;TGFB2;AKR1C3;FIBIN;ANXA3;KMT2D;NPC1;IL6;FECH;SPARC;SGK1;ARID1A;SLIT3;GBA1;STAR;PAQR7;FAM107A
GO:0045948,positive regulation of translational initiation,0.45630245,1.20530435,0.259933775,0.390076984,1,8月20日,11.76%,DHX29;KHDRBS1;IMPACT;UHMK1;PPP1R15A;YTHDF1;POLR2G;RPS6KB2
GO:0071498,cellular response to fluid shear stress,0.48754101,1.205064039,0.254152824,0.39030443,1,5月15日,13.38%,MEF2C;HAS2;MAP2K5;KLF4;SOCS5
GO:0010563,negative regulation of phosphorus metabolic process,-0.275342723,-1.20500092,0.074235808,0.381879261,1,44/359,7.13%,GPRC5A;HEG1;FARP1;MYADM;WARS1;TRIB2;SOCS3;PLPP3;IGFBP3;SMCR8;SMCR8-2;MGAT5;TGFB2;IRS2;AJUBA;CAMK2N1;HHEX;PTPRB;ANKLE2;ADAR;CDKN1C;LATS2;LRP5;PRR5L;DTNBP1;FBLN1;LRRK1;CTDSP2;PTPN1;BDKRB2;MLLT1;NF2;HGF;PRKAG2;GBA1;SH2D4A;MFHAS1;IRAK3;SMAD6;SYTL2;PBLD;RUBCN;STK38;CHP1
GO:0045936,negative regulation of phosphate metabolic process,-0.275342723,-1.20500092,0.074235808,0.381879261,1,44/359,7.13%,GPRC5A;HEG1;FARP1;MYADM;WARS1;TRIB2;SOCS3;PLPP3;IGFBP3;SMCR8;SMCR8-2;MGAT5;TGFB2;IRS2;AJUBA;CAMK2N1;HHEX;PTPRB;ANKLE2;ADAR;CDKN1C;LATS2;LRP5;PRR5L;DTNBP1;FBLN1;LRRK1;CTDSP2;PTPN1;BDKRB2;MLLT1;NF2;HGF;PRKAG2;GBA1;SH2D4A;MFHAS1;IRAK3;SMAD6;SYTL2;PBLD;RUBCN;STK38;CHP1
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,-0.315311132,-1.2047153,0.142394822,0.381998551,1,27/123,10.04%,HLA-E-3;PSMB8-3;PSMB8-5;PSMB8-8;PSMB8-2;PSMB8-6;PSMB8;PSMB8-7;VAMP8;MFSD6;TAP2;SEC24C;MR1;HLA-A-7;IFI30;HLA-E-7;HLA-E-6;HLA-E-2;PSMB10;TAPBP-3;HFE;HLA-DMB-2;HLA-DMB-7;HLA-DMB-5;HLA-DMB-4;HLA-F-4;HLA-F-5
GO:0047496,vesicle transport along microtubule,0.385318949,1.204668937,0.198098257,0.390883897,1,17/46,23.29%,AP3M2;AP3B1;PAFAH1B1;BLOC1S1;KIF1B;BLOC1S2;KIF5B;RAB1A;HTT;KIF3B;KIFAP3;BLOC1S5;BLOC1S3;KIF13A;DYNC1I1;AP3S1;AP3M1
GO:0018394,peptidyl-lysine acetylation,-0.30008292,-1.204653198,0.118811881,0.381775047,1,34/156,15.08%,CPA4;YEATS2;TRIM16;MUC1;CREBBP;SUPT7L;ARRB1;C6orf136-2;C6orf136;C6orf136-6;C6orf136-7;C6orf136-3;C6orf136-5;JADE2;BAG6-7;ESCO1;GLYR1;LIF;ATAT1-7;C6orf136-4;TAF12;MRGBP;TRRAP;NAA60;JADE3;LDB1;APBB1;RUVBL1;NAA40;KAT2A;JADE1;PER1;KAT6B;KAT2B
GO:0097006,regulation of plasma lipoprotein particle levels,0.361257418,1.204286664,0.190251572,0.391412913,1,14/63,11.56%,ABCA1;MFSD2A;DGAT2;CLTC;APOM-5;APOM;APOM-7;APOM-2;APOM-4;APOM-6;APOM-3;NCEH1;PRKACB;LIPG
GO:0045596,negative regulation of cell differentiation,-0.267855962,-1.204206931,0.066350711,0.382170657,1,101/457,11.98%,LBH;IGFBP5;PRICKLE1;GLI2;TRIB2;LDLR;GDF5;CERS2;JAG1;GBP1;ERBB2;EFEMP1;COL5A2;IRF1;CUL4A;GLIS1;G6PD;FRZB;FGF9;FST;LOXL3;SMAD3;RNF10;NFE2L2;PTCH1;ADAMTS7;ZFP36;STAT1;EFNA5;ZHX2;TMEM119;ACTN4-2;NOCT;BAMBI;TMEM176B;LRP5;FBLN1;SORT1;PAF1;COL5A1;BDNF;TRPC6;S1PR3;ZBTB46;SEMA3B;KANK1;MAP2;TRIO;INSIG1;RUFY3;TMEM176A;HLX;ACVRL1;SEMA6A;CCN4;SEMA4F;LTBP3;FGL2;SEMA4G;TP73;SEMA4C;BMP2;SMAD6;PPARG;PBLD;NPR2;JDP2;GORASP1;EDNRB;STAT5B;TOB2;LAG3;HDAC7;MMP11-2;MMP11;NF1;SKI;DLL1;DLL1-2;PLXNA3;SOCS1;SOX6;BCL6;KIAA0319;CCN3;RGS2;FGF13;THY1;TMEM98;TRPV4;ASXL1;MRTFA;YTHDF2;SPART;ZFPM2;TRIB1;SHB;LDB1;JAK3;EFNB3;POU5F1-3
GO:0043236,laminin binding,0.429574289,1.203781334,0.225859247,0.392205459,1,6月27日,8.90%,ITGA6;ITGA2;RPSA2;LGALS3;RPSA;LYPD3
GO:0035268,protein mannosylation,-0.43300828,-1.203664061,0.245700246,0.382676274,1,7月21日,11.95%,TMTC1;B4GAT1;LARGE1;FKRP;POMGNT2;TMTC2;POMT1
GO:0031305,integral component of mitochondrial inner membrane,0.370527997,1.203524232,0.172307692,0.392278124,1,13/61,12.24%,MPC2;PPOX;MPC1;SFXN3;MTX1;COX11;OXA1L;MCUR1;CCDC51;TIMM17A;APOO;IMMT;MTX3
GO:0031304,intrinsic component of mitochondrial inner membrane,0.370527997,1.203524232,0.172307692,0.392278124,1,13/61,12.24%,MPC2;PPOX;MPC1;SFXN3;MTX1;COX11;OXA1L;MCUR1;CCDC51;TIMM17A;APOO;IMMT;MTX3
GO:0120293,dynein axonemal particle,0.47192589,1.20347798,0.238333333,0.392114249,1,5月15日,16.45%,HSP90AB1;STIP1;RUVBL2;WDR18;DNAAF10
GO:0045785,positive regulation of cell adhesion,-0.272909607,-1.203347562,0.087866109,0.382877171,1,69/332,11.88%,CCN1;CCL2;HLA-E-3;CSF1;VSIR;MYADM;ICAM1;PLPP3;FOXF1;ERBB2;CYTH3;CITED2;TGFB2;SDC4;NEDD9;TEK;SMAD3;TPM1;CCDC80;LIMS2;VEGFA;FBLN1;IL6;CASS4;S100A10;CARMIL1;COL8A1;CD47;HLX;HLA-A-7;IL7R;FLNA;STX3;TFE3-2;STAT5B;HLA-E-7;HLA-E-6;HLA-E-2;CRK;RSU1;FBLN2;EBI3;CD4;ILK;LIF;CD55;ANGPT1;IL12A;SOCS1;BCL6;HLA-DMB-2;HLA-DMB-7;HLA-DMB-5;HLA-DMB-4;PRKCQ;CRKL;HLA-DPB1-3;THY1;COL16A1;NFKBIZ;MAP3K8;IL1RL2;GRB2;SHB;CCR7;LDB1;JAK3;TSC1;EFNB3
GO:0008033,tRNA processing,0.317946977,1.203345967,0.141007194,0.392170093,1,50/148,28.59%,RPS9-8;FTSJ1;ALKBH8;ELP2;SARS1;PUS1;DDX1;POLR3K;AARS1;RPP30;ELP5;ELAC2;RPS9;PUS7;ELP5-2;GRSF1;TSEN2;THUMPD1;ELP4;TPRKB;FARS2;CSTF2;RPP25;OSGEP;TRMO;TRMT61B;OSGEP-2;RPP21-3;RPP21;TRMT10C;NSUN2;TSEN34-6;TPRKB-2;TRUB1;TXNDC12;RTCB;ALKBH1;TYW5;URM1;DTWD2;TRMT12;KARS1;HSD17B10;METTL2A;TSEN34-4;CTU2;PUS10;CTU1;TSEN34-2;CPSF4
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,-0.349718743,-1.20329736,0.169398907,0.382644722,1,19/56,11.80%,PRR5;IGF1R;TGFB2;IRS2;TEK;PRR5L;DCN;PIK3CD;PDGFD;HGF;RGL2-5;ROR1;ANGPT1;FGFR1;PLXNB1;PIK3AP1;PDGFA;RELN;RGL2
GO:0071674,mononuclear cell migration,-0.311743833,-1.203228177,0.141104294,0.382440514,1,24/118,11.52%,CCL2;CSF1;ICAM1;DUSP1;IL6R;PIK3CD;CCL5-2;PDGFD;CD47;GBA1;RIPOR2;STK10;CXCL16;CRK;GAS6;IL12A;SLC8B1;CCN3;CRKL;TRPV4;LGMN;RARRES2;ARTN;CCR7
GO:0033077,T cell differentiation in thymus,0.379073214,1.203202908,0.184331797,0.392228096,1,13/50,16.02%,RPS6;ADAM8;NCAPH2;CAMK4;FZD7;RAG1;SOS2;ADA;LIG4;TMEM131L;PRR7;JMJD6;DOCK2
GO:0048872,homeostasis of number of cells,0.304276377,1.203146612,0.101648352,0.392092377,1,55/227,16.84%,RPS6;KITLG;CEBPG;GPRASP2;TSC22D3;CDK6;HSPA9;MEF2C;HMGB2;CCNB2;AXL;SIVA1;CASP3;INHBA;LYAR;SLC37A4-2;SLC37A4;CDH2;SLC25A5;GPAM;JAK2;EZH2;RPS24;DOCK10;CDK5RAP3;AP3B1;ANXA1;L3MBTL3;RPS14;GATA2;SH2B3;PPP2R3C;FH;RAG1;SOS2;BAK1;HOXA5;SLC15A4;ADA;BCL10;TMEM14C-2;OCIAD1;SP3;HCLS1;JMJD6;FAAH2;FLVCR1;NAPEPLD-2;TNFSF13B;ETS1;FAM210B;ARMCX1;KLF13;PIK3CB;ANKRD54
GO:0043276,anoikis,0.427836105,1.203142313,0.225961538,0.39186395,1,8月26日,16.93%,BMF;TLE1;SNAI2;BCL2L1;TFDP1;BRMS1;PDK4;E2F1
GO:0032196,transposition,0.377076541,1.203137925,0.186795491,0.391636358,1,11/50,12.33%,TUT7;MYBL1;SPOCD1;SULT1B1;RPSA2;LYPLAL1;ACSS3;TREX1;TMEM182;FAM241A;SFT2D2
GO:0035902,response to immobilization stress,0.466923595,1.203127486,0.218649518,0.391423487,1,5月18日,14.12%,GOT1;ACTR2;PHB1;REN;MDM2
GO:0060219,camera-type eye photoreceptor cell differentiation,0.465356048,1.203084194,0.245499182,0.391283595,1,6月18日,18.45%,NRL;BBS4;PTN;TTC8;ROM1;RPGRIP1L
GO:0001819,positive regulation of cytokine production,0.293396666,1.202902396,0.089095745,0.391439566,1,89/346,20.25%,CD274;SERPINE1;PNP;SEMA7A;SEMA7A-2;PNP-2;STING1-2;AKAP12;CEBPG;RIPK1;MAPK13;SLC7A5;POLR3B;POLR3G;SPHK1;HMGB2;FOXP1;DHX9;TRAF6;ADAM8;EIF2AK2;CD58;DDX21;FRMD8;POU2F2;S100A13;MECOM;NFKB2;NLRP1;DDIT3;DDX1;IL6ST;HSPD1;POLR1D;ANXA1;EREG;IRF3;POLR3K;F2RL1;APPL1;ATP6AP2;HYAL2;PLCB1;DHX36;ADAM17;RUNX1;TNFSF4;MRE11;RAB1A;PRKCZ;PHB1;NLRC4;EPHB2;BCL10;GAPDH;POLR3A;CSF2;RIPK2;PLA2G3;SETD2;AGER-3;PELI1;EIF2AK3;DDX41;NFATC4-2;NFATC4;LRRFIP1;HLA-DPB1-5;RIGI;HSPB1;IFI16;XRCC5;IRAK1;LAPTM5;ZCCHC3;CD160;ATF4;TICAM2;TMEM106A;TOMM70;MIF-2;MIF;ZC3HAV1;TMF1;POLR3F;SERPINB7;BTN3A2;DDT;DDT-2
GO:0001838,embryonic epithelial tube formation,-0.318501131,-1.202836122,0.160883281,0.382741468,1,21/99,13.53%,ADM;PRICKLE1;FZD2;CITED2;CDK20;SDC4;PTCH1;PTK7;SPINT2;MTHFR;DVL2;DVL3;SEMA4C;SKI;SCRIB-2;PLXNB2;TSC1;FOLR1;TSC2;LUZP1;KAT2A
GO:0060547,negative regulation of necrotic cell death,0.485296144,1.202750244,0.238952537,0.391531033,1,3月16日,3.81%,RIPK1;BIRC2;NUPR1
GO:0046209,nitric oxide metabolic process,-0.354842779,-1.202638336,0.184848485,0.382723194,1,21/53,24.04%,ICAM1;NQO1;SMAD3;P2RX4;PTX3;CD47;MTARC1;SPR;PTGIS;DDAH1;NOS1AP;GLA;ZC3H12A;ACP5;ITGB2;DDAH2-4;DDAH2-3;DDAH2-7;DDAH2-5;DDAH2-2;DDAH2-6
GO:0030120,vesicle coat,0.369533084,1.202631464,0.18338558,0.391540383,1,19/51,25.02%,CLTC;COPZ1;SEC13;SYNRG-2;PICALM;COPB1;COPG2;COPA;SEC23A;TMED3;SEC31A;SEC24A;SEC24D;TMED7;AP2S1;SCYL1;TBC1D5;AP2M1;SEC24B
GO:0070830,bicellular tight junction assembly,0.362244986,1.202631013,0.184012066,0.391302193,1,16/62,16.77%,CLDN1;ECT2;MECOM;APC;AFDN;MTDH;CLDN4;MPP7;RUNX1;TJP1;SNAI2;TBCD;PRKACA;MICALL2;OCLN;CBFB
GO:0048706,embryonic skeletal system development,0.345026311,1.202502333,0.169954476,0.391348749,1,22/82,15.33%,MMP14;CHST11;SOX11;FOXP1;XYLT1-2;NIPBL;XYLT1;HOXB7;MMP16;KIAA1217;PRRX1;HOXB5;SATB2;FOXC2;RUNX2;HOXA5;SP3;SETD2;HOXC6;HOXA6;FLVCR1;HOXB2
GO:0030159,signaling receptor complex adaptor activity,-0.383304431,-1.202202449,0.200527704,0.383082922,1,6/34,6.94%,SHANK2;IRS1;SPATA2;LDLRAP1;DLG5;CRK
GO:0098869,cellular oxidant detoxification,-0.428020602,-1.202097547,0.241558442,0.382914718,1,3月22日,4.60%,FBLN5;NFE2L2;SOD3
GO:0016514,SWI/SNF complex,0.475434084,1.201778902,0.242326333,0.392592669,1,9月17日,21.86%,SMARCC1;SMARCD1;ARID1B;SMARCE1;SMARCB1-2;SMARCB1;ACTL6A;SMARCA4;SS18
GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic",0.405884025,1.20162016,0.211598746,0.392661598,1,12月31日,22.28%,DIS3;EXOSC6;EXOSC8;CNOT7;POLR2G;EXOSC5;EDC3;SKIC3;EXOSC2;EXOSC9;DCP2;HBS1L
GO:0090344,negative regulation of cell aging,0.463232335,1.200520361,0.222972973,0.394655585,1,10月18日,22.53%,CDK6;RBL1;BCL2L12;NAMPT;FBXO5;FZR1;MARCHF5;MIF-2;MIF;FOXM1
GO:0006639,acylglycerol metabolic process,0.339978313,1.200505453,0.157434402,0.394440516,1,20/101,14.68%,GPAT4;MFSD2A;PCK2;DGAT2;ABHD2;PANK2;SLC37A4-2;SLC37A4;GPAM;PLA2G4A;MBOAT7-4;PCK2-2;DGKD;AGPAT5;AGPAT5-2;SEL1L;LIPG;MBOAT7-6;SLC27A5;ATG14
GO:0016342,catenin complex,0.458441902,1.20047102,0.239616613,0.394259365,1,6月19日,11.70%,SMAD7;CDH2;APC;CDH13;CDH24;JUP
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,-0.46864012,-1.200462004,0.230024213,0.384912487,1,3月15日,3.02%,DUSP5;DUSP1;DUSP14
GO:0033549,MAP kinase phosphatase activity,-0.46864012,-1.200462004,0.230024213,0.384912487,1,3月15日,3.02%,DUSP5;DUSP1;DUSP14
GO:0030520,intracellular estrogen receptor signaling pathway,-0.356544193,-1.200393761,0.163265306,0.384688788,1,4/45,4.32%,LBH;KANK2;KMT2D;ARID1A
GO:0008037,cell recognition,0.332331639,1.200078389,0.161198288,0.394792498,1,25/107,17.11%,MSN;SEMA5A;SEMA3A;CCT3;NTM;OPCML;SPA17;CASP3;VCAN;GLIPR1L2;CCT5;CCT8;LGALS3;CCT8-2;B4GALT1;ROBO1;EPHB2;TCP1;LOC112694756;CCT4;JMJD6;CNTN4;DOCK2;CDK5R1;ROBO2
GO:0000045,autophagosome assembly,0.333493846,1.200024241,0.167146974,0.394670317,1,27/105,12.44%,STING1-2;ULK1;ATG13;NUPR1;RAB23;WDR45;WDR45-2;TP53INP1;WIPI1;RNF5;RNF5-4;RNF5-6;RNF5-2;RNF5-7;RNF5-5;ATG2B;EHMT2-6;PHF23;EMC6;SCFD1;IFT88;RALB;ATOSA;RAB1A;IFT20;NSFL1C;PIKFYVE
GO:0009798,axis specification,0.381740969,1.199909575,0.193786982,0.394660633,1,10/49,5.80%,STC1;WLS;AURKA;TBX3;MNS1;DDIT3;STIL;ARL13B;IFT172;PGAP1
GO:0016859,cis-trans isomerase activity,0.390254981,1.19970494,0.208459215,0.394824337,1,15/39,22.51%,PPIL3;PPIL1;PPIH;RANBP2;FKBP5;PPIL4;FKBP1A;FKBP10;PIN1;FKBP1C;PPIF;FKBP4;FKBPL-2;FKBPL;PPIB
GO:0051781,positive regulation of cell division,-0.347728225,-1.199679346,0.194767442,0.385499764,1,10/62,6.04%,LBH;TGFB2;FGF9;CDC14B;VEGFA;PDGFD;PKP4;CDC25B;GAREM1;FGF1
GO:2001057,reactive nitrogen species metabolic process,-0.348367109,-1.199588584,0.193452381,0.385318389,1,21/55,24.04%,ICAM1;NQO1;SMAD3;P2RX4;PTX3;CD47;MTARC1;SPR;PTGIS;DDAH1;NOS1AP;GLA;ZC3H12A;ACP5;ITGB2;DDAH2-4;DDAH2-3;DDAH2-7;DDAH2-5;DDAH2-2;DDAH2-6
